INTERVAL_DATETIME,INTERVAL,INTERVAL_LENGTH,CONSUMPTION,UOM_E
7/05/2022 8:00,32,15,12.06,KWH
7/05/2022 8:15,33,15,12.96,KWH
7/05/2022 8:30,34,15,12.22,KWH
7/05/2022 8:45,35,15,12.12,KWH
7/05/2022 9:00,36,15,12.36,KWH
7/05/2022 9:15,37,15,12.44,KWH
7/05/2022 9:30,38,15,12.04,KWH
7/05/2022 9:45,39,15,12.34,KWH
7/05/2022 10:00,40,15,12.72,KWH
7/05/2022 10:15,41,15,12.4,KWH
7/05/2022 10:30,42,15,12.12,KWH
7/05/2022 10:45,43,15,12.54,KWH
7/05/2022 11:00,44,15,12.14,KWH
7/05/2022 11:15,45,15,12.04,KWH
7/05/2022 11:30,46,15,13.68,KWH
7/05/2022 11:45,47,15,12.5,KWH
7/05/2022 12:00,48,15,13.1,KWH
7/05/2022 12:15,49,15,12.88,KWH
7/05/2022 12:30,50,15,19.36,KWH
7/05/2022 12:45,51,15,17.86,KWH
7/05/2022 13:00,52,15,14.46,KWH
7/05/2022 13:15,53,15,13.66,KWH
7/05/2022 13:30,54,15,12.8,KWH
7/05/2022 13:45,55,15,12.5,KWH
7/05/2022 14:00,56,15,13.06,KWH
7/05/2022 14:15,57,15,12.9,KWH
7/05/2022 14:30,58,15,17.56,KWH
7/05/2022 14:45,59,15,14.96,KWH
7/05/2022 15:00,60,15,13.62,KWH
7/05/2022 15:15,61,15,12.62,KWH
7/05/2022 15:30,62,15,12.62,KWH
7/05/2022 15:45,63,15,21.2,KWH
7/05/2022 16:00,64,15,14.58,KWH
7/05/2022 16:15,65,15,14.42,KWH
7/05/2022 16:30,66,15,13.92,KWH
7/05/2022 16:45,67,15,13.02,KWH
7/05/2022 17:00,68,15,12.4,KWH
7/05/2022 17:15,69,15,14.24,KWH
7/05/2022 17:30,70,15,20.26,KWH
7/05/2022 17:45,71,15,14.9,KWH
7/05/2022 18:00,72,15,14.42,KWH
7/05/2022 18:15,73,15,12.98,KWH
7/05/2022 18:30,74,15,17.38,KWH
7/05/2022 18:45,75,15,14.8,KWH
7/05/2022 19:00,76,15,13.96,KWH
7/05/2022 19:15,77,15,12.66,KWH
7/05/2022 19:30,78,15,18.42,KWH
7/05/2022 19:45,79,15,14.76,KWH
7/05/2022 20:00,80,15,13.34,KWH
7/05/2022 20:15,81,15,12.18,KWH
7/05/2022 20:30,82,15,12.64,KWH
7/05/2022 20:45,83,15,12,KWH
7/05/2022 21:00,84,15,11.68,KWH
7/05/2022 21:15,85,15,12.18,KWH
7/05/2022 21:30,86,15,11.96,KWH
7/05/2022 21:45,87,15,11.74,KWH
7/05/2022 22:00,88,15,12.1,KWH
7/05/2022 22:15,89,15,12.24,KWH
7/05/2022 22:30,90,15,11.74,KWH
7/05/2022 22:45,91,15,11.88,KWH
7/05/2022 23:00,92,15,12.24,KWH
7/05/2022 23:15,93,15,11.68,KWH
7/05/2022 23:30,94,15,11.86,KWH
7/05/2022 23:45,95,15,12.22,KWH
7/05/2022 0:00,96,15,11.84,KWH
8/05/2022 0:15,1,15,11.7,KWH
8/05/2022 0:30,2,15,12.26,KWH
8/05/2022 0:45,3,15,12.46,KWH
8/05/2022 1:00,4,15,12.2,KWH
8/05/2022 1:15,5,15,12.38,KWH
8/05/2022 1:30,6,15,12.16,KWH
8/05/2022 1:45,7,15,11.84,KWH
8/05/2022 2:00,8,15,12.28,KWH
8/05/2022 2:15,9,15,12.16,KWH
8/05/2022 2:30,10,15,11.82,KWH
8/05/2022 2:45,11,15,12.1,KWH
8/05/2022 3:00,12,15,12.28,KWH
8/05/2022 3:15,13,15,11.82,KWH
8/05/2022 3:30,14,15,11.92,KWH
8/05/2022 3:45,15,15,12.28,KWH
8/05/2022 4:00,16,15,11.52,KWH
8/05/2022 4:15,17,15,11.52,KWH
8/05/2022 4:30,18,15,12,KWH
8/05/2022 4:45,19,15,11.68,KWH
8/05/2022 5:00,20,15,11.5,KWH
8/05/2022 5:15,21,15,11.96,KWH
8/05/2022 5:30,22,15,11.72,KWH
8/05/2022 5:45,23,15,11.78,KWH
8/05/2022 6:00,24,15,12.34,KWH
8/05/2022 6:15,25,15,16.94,KWH
8/05/2022 6:30,26,15,13.16,KWH
8/05/2022 6:45,27,15,12.7,KWH
8/05/2022 7:00,28,15,12.62,KWH
8/05/2022 7:15,29,15,12.34,KWH
8/05/2022 7:30,30,15,12.1,KWH
8/05/2022 7:45,31,15,12.44,KWH
8/05/2022 8:00,32,15,12.5,KWH
8/05/2022 8:15,33,15,12.38,KWH
8/05/2022 8:30,34,15,12.3,KWH
8/05/2022 8:45,35,15,12.58,KWH
8/05/2022 9:00,36,15,12.04,KWH
8/05/2022 9:15,37,15,12.18,KWH
8/05/2022 9:30,38,15,12.66,KWH
8/05/2022 9:45,39,15,12.04,KWH
8/05/2022 10:00,40,15,12.22,KWH
8/05/2022 10:15,41,15,12.92,KWH
8/05/2022 10:30,42,15,12.2,KWH
8/05/2022 10:45,43,15,12.16,KWH
8/05/2022 11:00,44,15,12.58,KWH
8/05/2022 11:15,45,15,16.42,KWH
8/05/2022 11:30,46,15,13.96,KWH
8/05/2022 11:45,47,15,14.14,KWH
8/05/2022 12:00,48,15,14.86,KWH
8/05/2022 12:15,49,15,12.4,KWH
8/05/2022 12:30,50,15,12.34,KWH
8/05/2022 12:45,51,15,12.52,KWH
8/05/2022 13:00,52,15,12.06,KWH
8/05/2022 13:15,53,15,12.34,KWH
8/05/2022 13:30,54,15,12.5,KWH
8/05/2022 13:45,55,15,12.04,KWH
8/05/2022 14:00,56,15,12.52,KWH
8/05/2022 14:15,57,15,12.64,KWH
8/05/2022 14:30,58,15,12.2,KWH
8/05/2022 14:45,59,15,12.06,KWH
8/05/2022 15:00,60,15,12.64,KWH
8/05/2022 15:15,61,15,12.2,KWH
8/05/2022 15:30,62,15,12.1,KWH
8/05/2022 15:45,63,15,12.46,KWH
8/05/2022 16:00,64,15,12.66,KWH
8/05/2022 16:15,65,15,12.3,KWH
8/05/2022 16:30,66,15,12.6,KWH
8/05/2022 16:45,67,15,12.36,KWH
8/05/2022 17:00,68,15,12.1,KWH
8/05/2022 17:15,69,15,12.3,KWH
8/05/2022 17:30,70,15,12.32,KWH
8/05/2022 17:45,71,15,11.82,KWH
8/05/2022 18:00,72,15,12.08,KWH
8/05/2022 18:15,73,15,12.5,KWH
8/05/2022 18:30,74,15,11.8,KWH
8/05/2022 18:45,75,15,12.02,KWH
8/05/2022 19:00,76,15,12.38,KWH
8/05/2022 19:15,77,15,11.98,KWH
8/05/2022 19:30,78,15,12.24,KWH
8/05/2022 19:45,79,15,12.42,KWH
8/05/2022 20:00,80,15,12.02,KWH
8/05/2022 20:15,81,15,11.92,KWH
8/05/2022 20:30,82,15,12.28,KWH
8/05/2022 20:45,83,15,13.38,KWH
8/05/2022 21:00,84,15,12.2,KWH
8/05/2022 21:15,85,15,12.56,KWH
8/05/2022 21:30,86,15,12.86,KWH
8/05/2022 21:45,87,15,12.18,KWH
8/05/2022 22:00,88,15,11.74,KWH
8/05/2022 22:15,89,15,11.86,KWH
8/05/2022 22:30,90,15,11.5,KWH
8/05/2022 22:45,91,15,11.54,KWH
8/05/2022 23:00,92,15,12.06,KWH
8/05/2022 23:15,93,15,11.44,KWH
8/05/2022 23:30,94,15,11.48,KWH
8/05/2022 23:45,95,15,11.9,KWH
8/05/2022 0:00,96,15,11.56,KWH
9/05/2022 0:15,1,15,11.48,KWH
9/05/2022 0:30,2,15,11.9,KWH
9/05/2022 0:45,3,15,12.24,KWH
9/05/2022 1:00,4,15,11.86,KWH
9/05/2022 1:15,5,15,12.62,KWH
9/05/2022 1:30,6,15,12.48,KWH
9/05/2022 1:45,7,15,12.28,KWH
9/05/2022 2:00,8,15,12.08,KWH
9/05/2022 2:15,9,15,12.16,KWH
9/05/2022 2:30,10,15,11.74,KWH
9/05/2022 2:45,11,15,11.54,KWH
9/05/2022 3:00,12,15,12,KWH
9/05/2022 3:15,13,15,11.82,KWH
9/05/2022 3:30,14,15,11.38,KWH
9/05/2022 3:45,15,15,11.88,KWH
9/05/2022 4:00,16,15,11.86,KWH
9/05/2022 4:15,17,15,11.48,KWH
9/05/2022 4:30,18,15,11.7,KWH
9/05/2022 4:45,19,15,11.94,KWH
9/05/2022 5:00,20,15,11.52,KWH
9/05/2022 5:15,21,15,11.54,KWH
9/05/2022 5:30,22,15,11.68,KWH
9/05/2022 5:45,23,15,11.34,KWH
9/05/2022 6:00,24,15,11.64,KWH
9/05/2022 6:15,25,15,16.04,KWH
9/05/2022 6:30,26,15,12.78,KWH
9/05/2022 6:45,27,15,12,KWH
9/05/2022 7:00,28,15,12.52,KWH
9/05/2022 7:15,29,15,12.14,KWH
9/05/2022 7:30,30,15,11.72,KWH
9/05/2022 7:45,31,15,12.14,KWH
9/05/2022 8:00,32,15,12.04,KWH
9/05/2022 8:15,33,15,12.92,KWH
9/05/2022 8:30,34,15,15.42,KWH
9/05/2022 8:45,35,15,20.16,KWH
9/05/2022 9:00,36,15,18.74,KWH
9/05/2022 9:15,37,15,23.54,KWH
9/05/2022 9:30,38,15,22.58,KWH
9/05/2022 9:45,39,15,20.02,KWH
9/05/2022 10:00,40,15,24.52,KWH
9/05/2022 10:15,41,15,22.58,KWH
9/05/2022 10:30,42,15,19.02,KWH
9/05/2022 10:45,43,15,21.52,KWH
9/05/2022 11:00,44,15,25.28,KWH
9/05/2022 11:15,45,15,26.32,KWH
9/05/2022 11:30,46,15,24.38,KWH
9/05/2022 11:45,47,15,23.76,KWH
9/05/2022 12:00,48,15,22.88,KWH
9/05/2022 12:15,49,15,23.26,KWH
9/05/2022 12:30,50,15,21.26,KWH
9/05/2022 12:45,51,15,23.38,KWH
9/05/2022 13:00,52,15,23.9,KWH
9/05/2022 13:15,53,15,22.98,KWH
9/05/2022 13:30,54,15,22.96,KWH
9/05/2022 13:45,55,15,20.74,KWH
9/05/2022 14:00,56,15,23.26,KWH
9/05/2022 14:15,57,15,24.46,KWH
9/05/2022 14:30,58,15,24.64,KWH
9/05/2022 14:45,59,15,23.1,KWH
9/05/2022 15:00,60,15,21.86,KWH
9/05/2022 15:15,61,15,24.24,KWH
9/05/2022 15:30,62,15,22.58,KWH
9/05/2022 15:45,63,15,25.08,KWH
9/05/2022 16:00,64,15,22.62,KWH
9/05/2022 16:15,65,15,21.3,KWH
9/05/2022 16:30,66,15,17.76,KWH
9/05/2022 16:45,67,15,17.78,KWH
9/05/2022 17:00,68,15,19.84,KWH
9/05/2022 17:15,69,15,21.4,KWH
9/05/2022 17:30,70,15,20.78,KWH
9/05/2022 17:45,71,15,20.26,KWH
9/05/2022 18:00,72,15,21.88,KWH
9/05/2022 18:15,73,15,21.74,KWH
9/05/2022 18:30,74,15,22.26,KWH
9/05/2022 18:45,75,15,15.72,KWH
9/05/2022 19:00,76,15,18,KWH
9/05/2022 19:15,77,15,18.92,KWH
9/05/2022 19:30,78,15,14.8,KWH
9/05/2022 19:45,79,15,14.76,KWH
9/05/2022 20:00,80,15,12.92,KWH
9/05/2022 20:15,81,15,16.16,KWH
9/05/2022 20:30,82,15,19.94,KWH
9/05/2022 20:45,83,15,14.52,KWH
9/05/2022 21:00,84,15,15.02,KWH
9/05/2022 21:15,85,15,13.6,KWH
9/05/2022 21:30,86,15,12.9,KWH
9/05/2022 21:45,87,15,11.86,KWH
9/05/2022 22:00,88,15,11.72,KWH
9/05/2022 22:15,89,15,11.88,KWH
9/05/2022 22:30,90,15,11.74,KWH
9/05/2022 22:45,91,15,11.62,KWH
9/05/2022 23:00,92,15,11.9,KWH
9/05/2022 23:15,93,15,11.4,KWH
9/05/2022 23:30,94,15,11.34,KWH
9/05/2022 23:45,95,15,11.76,KWH
9/05/2022 0:00,96,15,11.5,KWH
10/05/2022 0:15,1,15,11.14,KWH
10/05/2022 0:30,2,15,11.82,KWH
10/05/2022 0:45,3,15,12.2,KWH
10/05/2022 1:00,4,15,11.76,KWH
10/05/2022 1:15,5,15,12,KWH
10/05/2022 1:30,6,15,12.02,KWH
10/05/2022 1:45,7,15,11.6,KWH
10/05/2022 2:00,8,15,11.56,KWH
10/05/2022 2:15,9,15,11.92,KWH
10/05/2022 2:30,10,15,11.38,KWH
10/05/2022 2:45,11,15,11.68,KWH
10/05/2022 3:00,12,15,12.1,KWH
10/05/2022 3:15,13,15,11.28,KWH
10/05/2022 3:30,14,15,11.42,KWH
10/05/2022 3:45,15,15,11.94,KWH
10/05/2022 4:00,16,15,11.56,KWH
10/05/2022 4:15,17,15,11.4,KWH
10/05/2022 4:30,18,15,12.14,KWH
10/05/2022 4:45,19,15,11.74,KWH
10/05/2022 5:00,20,15,11.34,KWH
10/05/2022 5:15,21,15,11.52,KWH
10/05/2022 5:30,22,15,11.3,KWH
10/05/2022 5:45,23,15,11.38,KWH
10/05/2022 6:00,24,15,11.8,KWH
10/05/2022 6:15,25,15,15.28,KWH
10/05/2022 6:30,26,15,12.12,KWH
10/05/2022 6:45,27,15,11.94,KWH
10/05/2022 7:00,28,15,11.96,KWH
10/05/2022 7:15,29,15,11.72,KWH
10/05/2022 7:30,30,15,11.92,KWH
10/05/2022 7:45,31,15,12.26,KWH
10/05/2022 8:00,32,15,11.86,KWH
10/05/2022 8:15,33,15,12.42,KWH
10/05/2022 8:30,34,15,13.74,KWH
10/05/2022 8:45,35,15,17.38,KWH
10/05/2022 9:00,36,15,20.8,KWH
10/05/2022 9:15,37,15,17.02,KWH
10/05/2022 9:30,38,15,20.54,KWH
10/05/2022 9:45,39,15,26.5,KWH
10/05/2022 10:00,40,15,29.3,KWH
10/05/2022 10:15,41,15,26.94,KWH
10/05/2022 10:30,42,15,24.2,KWH
10/05/2022 10:45,43,15,27.04,KWH
10/05/2022 11:00,44,15,27.68,KWH
10/05/2022 11:15,45,15,28.62,KWH
10/05/2022 11:30,46,15,27.08,KWH
10/05/2022 11:45,47,15,25.8,KWH
10/05/2022 12:00,48,15,27.3,KWH
10/05/2022 12:15,49,15,31.14,KWH
10/05/2022 12:30,50,15,28.08,KWH
10/05/2022 12:45,51,15,25.38,KWH
10/05/2022 13:00,52,15,26.64,KWH
10/05/2022 13:15,53,15,26.96,KWH
10/05/2022 13:30,54,15,28,KWH
10/05/2022 13:45,55,15,26.48,KWH
10/05/2022 14:00,56,15,28.58,KWH
10/05/2022 14:15,57,15,27.76,KWH
10/05/2022 14:30,58,15,25.48,KWH
10/05/2022 14:45,59,15,23.56,KWH
10/05/2022 15:00,60,15,24.64,KWH
10/05/2022 15:15,61,15,23.12,KWH
10/05/2022 15:30,62,15,23.2,KWH
10/05/2022 15:45,63,15,22.36,KWH
10/05/2022 16:00,64,15,22.58,KWH
10/05/2022 16:15,65,15,24.84,KWH
10/05/2022 16:30,66,15,22.5,KWH
10/05/2022 16:45,67,15,25.58,KWH
10/05/2022 17:00,68,15,24.76,KWH
10/05/2022 17:15,69,15,24.36,KWH
10/05/2022 17:30,70,15,21.72,KWH
10/05/2022 17:45,71,15,23.66,KWH
10/05/2022 18:00,72,15,23.74,KWH
10/05/2022 18:15,73,15,21.06,KWH
10/05/2022 18:30,74,15,14.82,KWH
10/05/2022 18:45,75,15,19.24,KWH
10/05/2022 19:00,76,15,18.44,KWH
10/05/2022 19:15,77,15,17.72,KWH
10/05/2022 19:30,78,15,15.1,KWH
10/05/2022 19:45,79,15,14.52,KWH
10/05/2022 20:00,80,15,15.24,KWH
10/05/2022 20:15,81,15,20.8,KWH
10/05/2022 20:30,82,15,14.7,KWH
10/05/2022 20:45,83,15,12.64,KWH
10/05/2022 21:00,84,15,11.58,KWH
10/05/2022 21:15,85,15,11.78,KWH
10/05/2022 21:30,86,15,11.42,KWH
10/05/2022 21:45,87,15,15.7,KWH
10/05/2022 22:00,88,15,13.8,KWH
10/05/2022 22:15,89,15,11.7,KWH
10/05/2022 22:30,90,15,11.28,KWH
10/05/2022 22:45,91,15,11.72,KWH
10/05/2022 23:00,92,15,11.58,KWH
10/05/2022 23:15,93,15,10.88,KWH
10/05/2022 23:30,94,15,11.14,KWH
10/05/2022 23:45,95,15,11.66,KWH
10/05/2022 0:00,96,15,11.14,KWH
11/05/2022 0:15,1,15,11.18,KWH
11/05/2022 0:30,2,15,11.66,KWH
11/05/2022 0:45,3,15,11.6,KWH
11/05/2022 1:00,4,15,11.44,KWH
11/05/2022 1:15,5,15,11.92,KWH
11/05/2022 1:30,6,15,11.38,KWH
11/05/2022 1:45,7,15,11.04,KWH
11/05/2022 2:00,8,15,11.68,KWH
11/05/2022 2:15,9,15,11.68,KWH
11/05/2022 2:30,10,15,11.08,KWH
11/05/2022 2:45,11,15,11.28,KWH
11/05/2022 3:00,12,15,11.5,KWH
11/05/2022 3:15,13,15,11.02,KWH
11/05/2022 3:30,14,15,11.3,KWH
11/05/2022 3:45,15,15,11.82,KWH
11/05/2022 4:00,16,15,11.08,KWH
11/05/2022 4:15,17,15,11,KWH
11/05/2022 4:30,18,15,11.78,KWH
11/05/2022 4:45,19,15,11.46,KWH
11/05/2022 5:00,20,15,11.08,KWH
11/05/2022 5:15,21,15,11.22,KWH
11/05/2022 5:30,22,15,11.54,KWH
11/05/2022 5:45,23,15,11.5,KWH
11/05/2022 6:00,24,15,11.58,KWH
11/05/2022 6:15,25,15,15.32,KWH
11/05/2022 6:30,26,15,12.06,KWH
11/05/2022 6:45,27,15,11.46,KWH
11/05/2022 7:00,28,15,11.98,KWH
11/05/2022 7:15,29,15,11.58,KWH
11/05/2022 7:30,30,15,11.6,KWH
11/05/2022 7:45,31,15,13.22,KWH
11/05/2022 8:00,32,15,12.42,KWH
11/05/2022 8:15,33,15,12.84,KWH
11/05/2022 8:30,34,15,13.74,KWH
11/05/2022 8:45,35,15,18.74,KWH
11/05/2022 9:00,36,15,21.5,KWH
11/05/2022 9:15,37,15,21.52,KWH
11/05/2022 9:30,38,15,24.84,KWH
11/05/2022 9:45,39,15,28.26,KWH
11/05/2022 10:00,40,15,27.66,KWH
11/05/2022 10:15,41,15,29,KWH
11/05/2022 10:30,42,15,29.18,KWH
11/05/2022 10:45,43,15,28.42,KWH
11/05/2022 11:00,44,15,27.18,KWH
11/05/2022 11:15,45,15,28.06,KWH
11/05/2022 11:30,46,15,29.48,KWH
11/05/2022 11:45,47,15,28.82,KWH
11/05/2022 12:00,48,15,27.28,KWH
11/05/2022 12:15,49,15,28.6,KWH
11/05/2022 12:30,50,15,26.36,KWH
11/05/2022 12:45,51,15,23.42,KWH
11/05/2022 13:00,52,15,25.98,KWH
11/05/2022 13:15,53,15,29.66,KWH
11/05/2022 13:30,54,15,30.36,KWH
11/05/2022 13:45,55,15,30.32,KWH
11/05/2022 14:00,56,15,30.92,KWH
11/05/2022 14:15,57,15,29.56,KWH
11/05/2022 14:30,58,15,27.38,KWH
11/05/2022 14:45,59,15,26.18,KWH
11/05/2022 15:00,60,15,27.7,KWH
11/05/2022 15:15,61,15,30.58,KWH
11/05/2022 15:30,62,15,28.7,KWH
11/05/2022 15:45,63,15,26.72,KWH
11/05/2022 16:00,64,15,28.54,KWH
11/05/2022 16:15,65,15,27.22,KWH
11/05/2022 16:30,66,15,25.46,KWH
11/05/2022 16:45,67,15,26.26,KWH
11/05/2022 17:00,68,15,27.04,KWH
11/05/2022 17:15,69,15,28.62,KWH
11/05/2022 17:30,70,15,26.6,KWH
11/05/2022 17:45,71,15,25.56,KWH
11/05/2022 18:00,72,15,22.74,KWH
11/05/2022 18:15,73,15,21.74,KWH
11/05/2022 18:30,74,15,21.68,KWH
11/05/2022 18:45,75,15,21.02,KWH
11/05/2022 19:00,76,15,24.42,KWH
11/05/2022 19:15,77,15,27.56,KWH
11/05/2022 19:30,78,15,17.7,KWH
11/05/2022 19:45,79,15,14.76,KWH
11/05/2022 20:00,80,15,17.1,KWH
11/05/2022 20:15,81,15,21.8,KWH
11/05/2022 20:30,82,15,17.74,KWH
11/05/2022 20:45,83,15,14.86,KWH
11/05/2022 21:00,84,15,17.08,KWH
11/05/2022 21:15,85,15,14.9,KWH
11/05/2022 21:30,86,15,12.88,KWH
11/05/2022 21:45,87,15,12.84,KWH
11/05/2022 22:00,88,15,13.46,KWH
11/05/2022 22:15,89,15,11.98,KWH
11/05/2022 22:30,90,15,11.86,KWH
11/05/2022 22:45,91,15,12.14,KWH
11/05/2022 23:00,92,15,11.64,KWH
11/05/2022 23:15,93,15,11.72,KWH
11/05/2022 23:30,94,15,11.78,KWH
11/05/2022 23:45,95,15,11.3,KWH
11/05/2022 0:00,96,15,11.34,KWH
12/05/2022 0:15,1,15,11.78,KWH
12/05/2022 0:30,2,15,11.62,KWH
12/05/2022 0:45,3,15,12.02,KWH
12/05/2022 1:00,4,15,12.64,KWH
12/05/2022 1:15,5,15,12.86,KWH
12/05/2022 1:30,6,15,12,KWH
12/05/2022 1:45,7,15,11.98,KWH
12/05/2022 2:00,8,15,12,KWH
12/05/2022 2:15,9,15,11.96,KWH
12/05/2022 2:30,10,15,11.38,KWH
12/05/2022 2:45,11,15,11.54,KWH
12/05/2022 3:00,12,15,11.8,KWH
12/05/2022 3:15,13,15,11.14,KWH
12/05/2022 3:30,14,15,11.14,KWH
12/05/2022 3:45,15,15,11.74,KWH
12/05/2022 4:00,16,15,11.44,KWH
12/05/2022 4:15,17,15,11.48,KWH
12/05/2022 4:30,18,15,11.86,KWH
12/05/2022 4:45,19,15,11.66,KWH
12/05/2022 5:00,20,15,11.18,KWH
12/05/2022 5:15,21,15,11.68,KWH
12/05/2022 5:30,22,15,11.98,KWH
12/05/2022 5:45,23,15,11.64,KWH
12/05/2022 6:00,24,15,11.66,KWH
12/05/2022 6:15,25,15,15.38,KWH
12/05/2022 6:30,26,15,12.76,KWH
12/05/2022 6:45,27,15,12,KWH
12/05/2022 7:00,28,15,12.22,KWH
12/05/2022 7:15,29,15,12.36,KWH
12/05/2022 7:30,30,15,11.84,KWH
12/05/2022 7:45,31,15,11.72,KWH
12/05/2022 8:00,32,15,13.22,KWH
12/05/2022 8:15,33,15,13.5,KWH
12/05/2022 8:30,34,15,13.52,KWH
12/05/2022 8:45,35,15,16.96,KWH
12/05/2022 9:00,36,15,22.92,KWH
12/05/2022 9:15,37,15,23.04,KWH
12/05/2022 9:30,38,15,26.86,KWH
12/05/2022 9:45,39,15,29.8,KWH
12/05/2022 10:00,40,15,28.54,KWH
12/05/2022 10:15,41,15,27.18,KWH
12/05/2022 10:30,42,15,28.08,KWH
12/05/2022 10:45,43,15,30.32,KWH
12/05/2022 11:00,44,15,28.86,KWH
12/05/2022 11:15,45,15,26.98,KWH
12/05/2022 11:30,46,15,28.54,KWH
12/05/2022 11:45,47,15,26.54,KWH
12/05/2022 12:00,48,15,28.9,KWH
12/05/2022 12:15,49,15,27.18,KWH
12/05/2022 12:30,50,15,26.54,KWH
12/05/2022 12:45,51,15,28.68,KWH
12/05/2022 13:00,52,15,28.2,KWH
12/05/2022 13:15,53,15,28.66,KWH
12/05/2022 13:30,54,15,28.26,KWH
12/05/2022 13:45,55,15,31.32,KWH
12/05/2022 14:00,56,15,31.82,KWH
12/05/2022 14:15,57,15,26.26,KWH
12/05/2022 14:30,58,15,23.64,KWH
12/05/2022 14:45,59,15,24.92,KWH
12/05/2022 15:00,60,15,29.22,KWH
12/05/2022 15:15,61,15,27.04,KWH
12/05/2022 15:30,62,15,25.22,KWH
12/05/2022 15:45,63,15,25.14,KWH
12/05/2022 16:00,64,15,27.92,KWH
12/05/2022 16:15,65,15,26.56,KWH
12/05/2022 16:30,66,15,25.84,KWH
12/05/2022 16:45,67,15,25.74,KWH
12/05/2022 17:00,68,15,23.36,KWH
12/05/2022 17:15,69,15,24.72,KWH
12/05/2022 17:30,70,15,24.62,KWH
12/05/2022 17:45,71,15,23.9,KWH
12/05/2022 18:00,72,15,22.42,KWH
12/05/2022 18:15,73,15,22.3,KWH
12/05/2022 18:30,74,15,20.24,KWH
12/05/2022 18:45,75,15,15.5,KWH
12/05/2022 19:00,76,15,15,KWH
12/05/2022 19:15,77,15,18.72,KWH
12/05/2022 19:30,78,15,19.68,KWH
12/05/2022 19:45,79,15,19.52,KWH
12/05/2022 20:00,80,15,19.56,KWH
12/05/2022 20:15,81,15,20.8,KWH
12/05/2022 20:30,82,15,16.42,KWH
12/05/2022 20:45,83,15,18.34,KWH
12/05/2022 21:00,84,15,15.44,KWH
12/05/2022 21:15,85,15,12.68,KWH
12/05/2022 21:30,86,15,11.14,KWH
12/05/2022 21:45,87,15,11.22,KWH
12/05/2022 22:00,88,15,11.4,KWH
12/05/2022 22:15,89,15,11.48,KWH
12/05/2022 22:30,90,15,11.16,KWH
12/05/2022 22:45,91,15,11.32,KWH
12/05/2022 23:00,92,15,10.94,KWH
12/05/2022 23:15,93,15,11.02,KWH
12/05/2022 23:30,94,15,11.3,KWH
12/05/2022 23:45,95,15,10.92,KWH
12/05/2022 0:00,96,15,10.92,KWH
13/05/2022 0:15,1,15,11.54,KWH
13/05/2022 0:30,2,15,11.28,KWH
13/05/2022 0:45,3,15,11.36,KWH
13/05/2022 1:00,4,15,11.52,KWH
13/05/2022 1:15,5,15,11.58,KWH
13/05/2022 1:30,6,15,11.34,KWH
13/05/2022 1:45,7,15,11.56,KWH
13/05/2022 2:00,8,15,11.48,KWH
13/05/2022 2:15,9,15,10.98,KWH
13/05/2022 2:30,10,15,11.14,KWH
13/05/2022 2:45,11,15,11.44,KWH
13/05/2022 3:00,12,15,10.88,KWH
13/05/2022 3:15,13,15,10.94,KWH
13/05/2022 3:30,14,15,11.34,KWH
13/05/2022 3:45,15,15,10.94,KWH
13/05/2022 4:00,16,15,11.14,KWH
13/05/2022 4:15,17,15,11.58,KWH
13/05/2022 4:30,18,15,11.1,KWH
13/05/2022 4:45,19,15,10.8,KWH
13/05/2022 5:00,20,15,11.24,KWH
13/05/2022 5:15,21,15,11.4,KWH
13/05/2022 5:30,22,15,10.9,KWH
13/05/2022 5:45,23,15,11.48,KWH
13/05/2022 6:00,24,15,12,KWH
13/05/2022 6:15,25,15,14.34,KWH
13/05/2022 6:30,26,15,11.92,KWH
13/05/2022 6:45,27,15,12.08,KWH
13/05/2022 7:00,28,15,11.74,KWH
13/05/2022 7:15,29,15,11.46,KWH
13/05/2022 7:30,30,15,11.82,KWH
13/05/2022 7:45,31,15,11.88,KWH
13/05/2022 8:00,32,15,11.82,KWH
13/05/2022 8:15,33,15,12.26,KWH
13/05/2022 8:30,34,15,12.08,KWH
13/05/2022 8:45,35,15,17.74,KWH
13/05/2022 9:00,36,15,20.44,KWH
13/05/2022 9:15,37,15,24.64,KWH
13/05/2022 9:30,38,15,21.36,KWH
13/05/2022 9:45,39,15,23.96,KWH
13/05/2022 10:00,40,15,23.92,KWH
13/05/2022 10:15,41,15,23.32,KWH
13/05/2022 10:30,42,15,18.96,KWH
13/05/2022 10:45,43,15,18.54,KWH
13/05/2022 11:00,44,15,22.3,KWH
13/05/2022 11:15,45,15,21.56,KWH
13/05/2022 11:30,46,15,23.64,KWH
13/05/2022 11:45,47,15,24.52,KWH
13/05/2022 12:00,48,15,23.64,KWH
13/05/2022 12:15,49,15,24.64,KWH
13/05/2022 12:30,50,15,22.16,KWH
13/05/2022 12:45,51,15,24.16,KWH
13/05/2022 13:00,52,15,26.48,KWH
13/05/2022 13:15,53,15,22.34,KWH
13/05/2022 13:30,54,15,19.7,KWH
13/05/2022 13:45,55,15,22,KWH
13/05/2022 14:00,56,15,20.92,KWH
13/05/2022 14:15,57,15,21.96,KWH
13/05/2022 14:30,58,15,21.02,KWH
13/05/2022 14:45,59,15,24.8,KWH
13/05/2022 15:00,60,15,23.14,KWH
13/05/2022 15:15,61,15,24.02,KWH
13/05/2022 15:30,62,15,24.32,KWH
